105263	10	52631.0		0101
105269	6	52634.0		0011
105277	8	52638.0		0100
105319	42	52659.0		10101
105323	4	52661.0		0010
105331	8	52665.0		0100
105337	6	52668.0		0011
105341	4	52670.0		0010
105359	18	52679.0		1001
105361	2	52680.0		0001
105367	6	52683.0		0011
105373	6	52686.0		0011
105379	6	52689.0		0011
105389	10	52694.0		0101
105397	8	52698.0		0100
105401	4	52700.0		0010
105407	6	52703.0		0011
105437	30	52718.0		1111
105449	12	52724.0		0110
105467	18	52733.0		1001
105491	24	52745.0		1100
105499	8	52749.0		0100
105503	4	52751.0		0010
105509	6	52754.0		0011
105517	8	52758.0		0100
105527	10	52763.0		0101
105529	2	52764.0		0001
105533	4	52766.0		0010
105541	8	52770.0		0100
105557	16	52778.0		1000
105563	6	52781.0		0011
105601	38	52800.0		10011
105607	6	52803.0		0011
105613	6	52806.0		0011
105619	6	52809.0		0011
105649	30	52824.0		1111
105653	4	52826.0		0010
105667	14	52833.0		0111
105673	6	52836.0		0011
105683	10	52841.0		0101
105691	8	52845.0		0100
105701	10	52850.0		0101
105727	26	52863.0		1101
105733	6	52866.0		0011
105751	18	52875.0		1001
105761	10	52880.0		0101
105767	6	52883.0		0011
105769	2	52884.0		0001
105817	48	52908.0		11000
105829	12	52914.0		0110
105863	34	52931.0		10001
105871	8	52935.0		0100
105883	12	52941.0		0110
105899	16	52949.0		1000
105907	8	52953.0		0100
105913	6	52956.0		0011
105929	16	52964.0		1000
105943	14	52971.0		0111
105953	10	52976.0		0101
105967	14	52983.0		0111
105971	4	52985.0		0010
105977	6	52988.0		0011
105983	6	52991.0		0011
105997	14	52998.0		0111
106013	16	53006.0		1000
106019	6	53009.0		0011
106031	12	53015.0		0110
106033	2	53016.0		0001
106087	54	53043.0		11011
106103	16	53051.0		1000
106109	6	53054.0		0011
106121	12	53060.0		0110
106123	2	53061.0		0001
106129	6	53064.0		0011
106163	34	53081.0		10001
106181	18	53090.0		1001
106187	6	53093.0		0011
106189	2	53094.0		0001
106207	18	53103.0		1001
106213	6	53106.0		0011
106217	4	53108.0		0010
106219	2	53109.0		0001
106243	24	53121.0		1100
106261	18	53130.0		1001
106273	12	53136.0		0110
106277	4	53138.0		0010
106279	2	53139.0		0001
106291	12	53145.0		0110
106297	6	53148.0		0011
106303	6	53151.0		0011
106307	4	53153.0		0010
106319	12	53159.0		0110
106321	2	53160.0		0001
106331	10	53165.0		0101
106349	18	53174.0		1001
106357	8	53178.0		0100
106363	6	53181.0		0011
106367	4	53183.0		0010
106373	6	53186.0		0011
106391	18	53195.0		1001
106397	6	53198.0		0011
106411	14	53205.0		0111
106417	6	53208.0		0011
106427	10	53213.0		0101
106433	6	53216.0		0011
106441	8	53220.0		0100
106451	10	53225.0		0101
106453	2	53226.0		0001
106487	34	53243.0		10001
106501	14	53250.0		0111
106531	30	53265.0		1111
106537	6	53268.0		0011
106541	4	53270.0		0010
106543	2	53271.0		0001
106591	48	53295.0		11000
106619	28	53309.0		1110
106621	2	53310.0		0001
106627	6	53313.0		0011
106637	10	53318.0		0101
106649	12	53324.0		0110
106657	8	53328.0		0100
106661	4	53330.0		0010
106663	2	53331.0		0001
106669	6	53334.0		0011
106681	12	53340.0		0110
106693	12	53346.0		0110
106699	6	53349.0		0011
106703	4	53351.0		0010
106721	18	53360.0		1001
106727	6	53363.0		0011
106739	12	53369.0		0110
106747	8	53373.0		0100
106751	4	53375.0		0010
106753	2	53376.0		0001
106759	6	53379.0		0011
106781	22	53390.0		1011
106783	2	53391.0		0001
106787	4	53393.0		0010
106801	14	53400.0		0111
106823	22	53411.0		1011
106853	30	53426.0		1111
106859	6	53429.0		0011
106861	2	53430.0		0001
106867	6	53433.0		0011
106871	4	53435.0		0010
106877	6	53438.0		0011
106903	26	53451.0		1101
106907	4	53453.0		0010
106921	14	53460.0		0111
106937	16	53468.0		1000
106949	12	53474.0		0110
106957	8	53478.0		0100
106961	4	53480.0		0010
106963	2	53481.0		0001
106979	16	53489.0		1000
106993	14	53496.0		0111
107021	28	53510.0		1110
107033	12	53516.0		0110
107053	20	53526.0		1010
107057	4	53528.0		0010
107069	12	53534.0		0110
107071	2	53535.0		0001
107077	6	53538.0		0011
107089	12	53544.0		0110
107099	10	53549.0		0101
107101	2	53550.0		0001
107119	18	53559.0		1001
107123	4	53561.0		0010
107137	14	53568.0		0111
107171	34	53585.0		10001
107183	12	53591.0		0110
107197	14	53598.0		0111
107201	4	53600.0		0010
107209	8	53604.0		0100
107227	18	53613.0		1001
107243	16	53621.0		1000
107251	8	53625.0		0100
107269	18	53634.0		1001
107273	4	53636.0		0010
107279	6	53639.0		0011
107309	30	53654.0		1111
107323	14	53661.0		0111
107339	16	53669.0		1000
107347	8	53673.0		0100
107351	4	53675.0		0010
107357	6	53678.0		0011
107377	20	53688.0		1010
107441	64	53720.0		100000
107449	8	53724.0		0100
107453	4	53726.0		0010
107467	14	53733.0		0111
107473	6	53736.0		0011
107507	34	53753.0		10001
107509	2	53754.0		0001
107563	54	53781.0		11011
107581	18	53790.0		1001
107599	18	53799.0		1001
107603	4	53801.0		0010
107609	6	53804.0		0011
107621	12	53810.0		0110
107641	20	53820.0		1010
107647	6	53823.0		0011
107671	24	53835.0		1100
107687	16	53843.0		1000
107693	6	53846.0		0011
107699	6	53849.0		0011
107713	14	53856.0		0111
107717	4	53858.0		0010
107719	2	53859.0		0001
107741	22	53870.0		1011
107747	6	53873.0		0011
107761	14	53880.0		0111
107773	12	53886.0		0110
107777	4	53888.0		0010
107791	14	53895.0		0111
107827	36	53913.0		10010
107837	10	53918.0		0101
107839	2	53919.0		0001
107843	4	53921.0		0010
107857	14	53928.0		0111
107867	10	53933.0		0101
107873	6	53936.0		0011
107881	8	53940.0		0100
107897	16	53948.0		1000
107903	6	53951.0		0011
107923	20	53961.0		1010
107927	4	53963.0		0010
107941	14	53970.0		0111
107951	10	53975.0		0101
107971	20	53985.0		1010
107981	10	53990.0		0101
107999	18	53999.0		1001
108007	8	54003.0		0100
108011	4	54005.0		0010
108013	2	54006.0		0001
108023	10	54011.0		0101
108037	14	54018.0		0111
108041	4	54020.0		0010
108061	20	54030.0		1010
108079	18	54039.0		1001
108089	10	54044.0		0101
108107	18	54053.0		1001
108109	2	54054.0		0001
108127	18	54063.0		1001
108131	4	54065.0		0010
108139	8	54069.0		0100
108161	22	54080.0		1011
108179	18	54089.0		1001
108187	8	54093.0		0100
108191	4	54095.0		0010
108193	2	54096.0		0001
108203	10	54101.0		0101
108211	8	54105.0		0100
108217	6	54108.0		0011
108223	6	54111.0		0011
108233	10	54116.0		0101
108247	14	54123.0		0111
108263	16	54131.0		1000
108271	8	54135.0		0100
108287	16	54143.0		1000
108289	2	54144.0		0001
108293	4	54146.0		0010
108301	8	54150.0		0100
108343	42	54171.0		10101
108347	4	54173.0		0010
108359	12	54179.0		0110
108377	18	54188.0		1001
108379	2	54189.0		0001
108401	22	54200.0		1011
108413	12	54206.0		0110
108421	8	54210.0		0100
108439	18	54219.0		1001
108457	18	54228.0		1001
108461	4	54230.0		0010
108463	2	54231.0		0001
108497	34	54248.0		10001
108499	2	54249.0		0001
108503	4	54251.0		0010
108517	14	54258.0		0111
108529	12	54264.0		0110
108533	4	54266.0		0010
108541	8	54270.0		0100
108553	12	54276.0		0110
108557	4	54278.0		0010
108571	14	54285.0		0111
108587	16	54293.0		1000
108631	44	54315.0		10110
108637	6	54318.0		0011
108643	6	54321.0		0011
108649	6	54324.0		0011
108677	28	54338.0		1110
108707	30	54353.0		1111
108709	2	54354.0		0001
108727	18	54363.0		1001
108739	12	54369.0		0110
108751	12	54375.0		0110
108761	10	54380.0		0101
108769	8	54384.0		0100
108791	22	54395.0		1011
108793	2	54396.0		0001
108799	6	54399.0		0011
108803	4	54401.0		0010
108821	18	54410.0		1001
108827	6	54413.0		0011
108863	36	54431.0		10010
108869	6	54434.0		0011
108877	8	54438.0		0100
108881	4	54440.0		0010
108883	2	54441.0		0001
108887	4	54443.0		0010
108893	6	54446.0		0011
108907	14	54453.0		0111
108917	10	54458.0		0101
108923	6	54461.0		0011
108929	6	54464.0		0011
108943	14	54471.0		0111
108947	4	54473.0		0010
108949	2	54474.0		0001
108959	10	54479.0		0101
108961	2	54480.0		0001
108967	6	54483.0		0011
108971	4	54485.0		0010
108991	20	54495.0		1010
109001	10	54500.0		0101
109013	12	54506.0		0110
109037	24	54518.0		1100
109049	12	54524.0		0110
109063	14	54531.0		0111
109073	10	54536.0		0101
109097	24	54548.0		1100
109103	6	54551.0		0011
109111	8	54555.0		0100
109121	10	54560.0		0101
109133	12	54566.0		0110
109139	6	54569.0		0011
109141	2	54570.0		0001
109147	6	54573.0		0011
109159	12	54579.0		0110
109169	10	54584.0		0101
109171	2	54585.0		0001
109199	28	54599.0		1110
109201	2	54600.0		0001
109211	10	54605.0		0101
109229	18	54614.0		1001
109253	24	54626.0		1100
109267	14	54633.0		0111
109279	12	54639.0		0110
109297	18	54648.0		1001
109303	6	54651.0		0011
109313	10	54656.0		0101
109321	8	54660.0		0100
109331	10	54665.0		0101
109357	26	54678.0		1101
109363	6	54681.0		0011
109367	4	54683.0		0010
109379	12	54689.0		0110
109387	8	54693.0		0100
109391	4	54695.0		0010
109397	6	54698.0		0011
109423	26	54711.0		1101
109433	10	54716.0		0101
109441	8	54720.0		0100
109451	10	54725.0		0101
109453	2	54726.0		0001
109469	16	54734.0		1000
109471	2	54735.0		0001
109481	10	54740.0		0101
109507	26	54753.0		1101
109517	10	54758.0		0101
109519	2	54759.0		0001
109537	18	54768.0		1001
109541	4	54770.0		0010
109547	6	54773.0		0011
109567	20	54783.0		1010
109579	12	54789.0		0110
109583	4	54791.0		0010
109589	6	54794.0		0011
109597	8	54798.0		0100
109609	12	54804.0		0110
109619	10	54809.0		0101
109621	2	54810.0		0001
109639	18	54819.0		1001
109661	22	54830.0		1011
109663	2	54831.0		0001
109673	10	54836.0		0101
109717	44	54858.0		10110
109721	4	54860.0		0010
109741	20	54870.0		1010
109751	10	54875.0		0101
109789	38	54894.0		10011
109793	4	54896.0		0010
109807	14	54903.0		0111
109819	12	54909.0		0110
109829	10	54914.0		0101
109831	2	54915.0		0001
109841	10	54920.0		0101
109843	2	54921.0		0001
109847	4	54923.0		0010
109849	2	54924.0		0001
109859	10	54929.0		0101
109873	14	54936.0		0111
109883	10	54941.0		0101
109891	8	54945.0		0100
109897	6	54948.0		0011
109903	6	54951.0		0011
109913	10	54956.0		0101
109919	6	54959.0		0011
109937	18	54968.0		1001
109943	6	54971.0		0011
109961	18	54980.0		1001
109987	26	54993.0		1101
110017	30	55008.0		1111
110023	6	55011.0		0011
110039	16	55019.0		1000
110051	12	55025.0		0110
110059	8	55029.0		0100
110063	4	55031.0		0010
110069	6	55034.0		0011
110083	14	55041.0		0111
110119	36	55059.0		10010
110129	10	55064.0		0101
110161	32	55080.0		10000
110183	22	55091.0		1011
110221	38	55110.0		10011
110233	12	55116.0		0110
110237	4	55118.0		0010
110251	14	55125.0		0111
110261	10	55130.0		0101
110269	8	55134.0		0100
110273	4	55136.0		0010
110281	8	55140.0		0100
110291	10	55145.0		0101
110311	20	55155.0		1010
110321	10	55160.0		0101
110323	2	55161.0		0001
110339	16	55169.0		1000
110359	20	55179.0		1010
110419	60	55209.0		11110
110431	12	55215.0		0110
110437	6	55218.0		0011
110441	4	55220.0		0010
110459	18	55229.0		1001
110477	18	55238.0		1001
110479	2	55239.0		0001
110491	12	55245.0		0110
110501	10	55250.0		0101
110503	2	55251.0		0001
110527	24	55263.0		1100
110533	6	55266.0		0011
110543	10	55271.0		0101
110557	14	55278.0		0111
110563	6	55281.0		0011
110567	4	55283.0		0010
110569	2	55284.0		0001
110573	4	55286.0		0010
110581	8	55290.0		0100
110587	6	55293.0		0011
110597	10	55298.0		0101
110603	6	55301.0		0011
110609	6	55304.0		0011
110623	14	55311.0		0111
110629	6	55314.0		0011
110641	12	55320.0		0110
110647	6	55323.0		0011
110651	4	55325.0		0010
110681	30	55340.0		1111
110711	30	55355.0		1111
110729	18	55364.0		1001
110731	2	55365.0		0001
110749	18	55374.0		1001
110753	4	55376.0		0010
110771	18	55385.0		1001
110777	6	55388.0		0011
110807	30	55403.0		1111
110813	6	55406.0		0011
110819	6	55409.0		0011
110821	2	55410.0		0001
110849	28	55424.0		1110
110863	14	55431.0		0111
110879	16	55439.0		1000
110881	2	55440.0		0001
110899	18	55449.0		1001
110909	10	55454.0		0101
110917	8	55458.0		0100
110921	4	55460.0		0010
110923	2	55461.0		0001
110927	4	55463.0		0010
110933	6	55466.0		0011
110939	6	55469.0		0011
110947	8	55473.0		0100
110951	4	55475.0		0010
110969	18	55484.0		1001
110977	8	55488.0		0100
110989	12	55494.0		0110
111029	40	55514.0		10100
111031	2	55515.0		0001
111043	12	55521.0		0110
111049	6	55524.0		0011
111053	4	55526.0		0010
111091	38	55545.0		10011
111103	12	55551.0		0110
111109	6	55554.0		0011
111119	10	55559.0		0101
111121	2	55560.0		0001
111127	6	55563.0		0011
111143	16	55571.0		1000
111149	6	55574.0		0011
111187	38	55593.0		10011
111191	4	55595.0		0010
111211	20	55605.0		1010
111217	6	55608.0		0011
111227	10	55613.0		0101
111229	2	55614.0		0001
111253	24	55626.0		1100
111263	10	55631.0		0101
111269	6	55634.0		0011
111271	2	55635.0		0001
111301	30	55650.0		1111
111317	16	55658.0		1000
111323	6	55661.0		0011
111337	14	55668.0		0111
111341	4	55670.0		0010
111347	6	55673.0		0011
111373	26	55686.0		1101
111409	36	55704.0		10010
111427	18	55713.0		1001
111431	4	55715.0		0010
111439	8	55719.0		0100
111443	4	55721.0		0010
111467	24	55733.0		1100
111487	20	55743.0		1010
111491	4	55745.0		0010
111493	2	55746.0		0001
111497	4	55748.0		0010
111509	12	55754.0		0110
111521	12	55760.0		0110
111533	12	55766.0		0110
111539	6	55769.0		0011
111577	38	55788.0		10011
111581	4	55790.0		0010
111593	12	55796.0		0110
111599	6	55799.0		0011
111611	12	55805.0		0110
111623	12	55811.0		0110
111637	14	55818.0		0111
111641	4	55820.0		0010
111653	12	55826.0		0110
111659	6	55829.0		0011
111667	8	55833.0		0100
111697	30	55848.0		1111
111721	24	55860.0		1100
111731	10	55865.0		0101
111733	2	55866.0		0001
111751	18	55875.0		1001
111767	16	55883.0		1000
111773	6	55886.0		0011
111779	6	55889.0		0011
111781	2	55890.0		0001
111791	10	55895.0		0101
111799	8	55899.0		0100
111821	22	55910.0		1011
111827	6	55913.0		0011
111829	2	55914.0		0001
111833	4	55916.0		0010
111847	14	55923.0		0111
111857	10	55928.0		0101
111863	6	55931.0		0011
111869	6	55934.0		0011
111871	2	55935.0		0001
111893	22	55946.0		1011
111913	20	55956.0		1010
111919	6	55959.0		0011
111949	30	55974.0		1111
111953	4	55976.0		0010
111959	6	55979.0		0011
111973	14	55986.0		0111
111977	4	55988.0		0010
111997	20	55998.0		1010
112019	22	56009.0		1011
112031	12	56015.0		0110
112061	30	56030.0		1111
112067	6	56033.0		0011
112069	2	56034.0		0001
112087	18	56043.0		1001
112097	10	56048.0		0101
112103	6	56051.0		0011
112111	8	56055.0		0100
112121	10	56060.0		0101
112129	8	56064.0		0100
112139	10	56069.0		0101
112153	14	56076.0		0111
112163	10	56081.0		0101
112181	18	56090.0		1001
112199	18	56099.0		1001
112207	8	56103.0		0100
112213	6	56106.0		0011
112223	10	56111.0		0101
112237	14	56118.0		0111
112241	4	56120.0		0010
112247	6	56123.0		0011
112249	2	56124.0		0001
112253	4	56126.0		0010
112261	8	56130.0		0100
112279	18	56139.0		1001
112289	10	56144.0		0101
112291	2	56145.0		0001
112297	6	56148.0		0011
112303	6	56151.0		0011
112327	24	56163.0		1100
112331	4	56165.0		0010
112337	6	56168.0		0011
112339	2	56169.0		0001
112349	10	56174.0		0101
112361	12	56180.0		0110
112363	2	56181.0		0001
112397	34	56198.0		10001
112403	6	56201.0		0011
112429	26	56214.0		1101
112459	30	56229.0		1111
112481	22	56240.0		1011
112501	20	56250.0		1010
112507	6	56253.0		0011
112543	36	56271.0		10010
112559	16	56279.0		1000
112571	12	56285.0		0110
112573	2	56286.0		0001
112577	4	56288.0		0010
112583	6	56291.0		0011
112589	6	56294.0		0011
112601	12	56300.0		0110
112603	2	56301.0		0001
112621	18	56310.0		1001
112643	22	56321.0		1011
112657	14	56328.0		0111
112663	6	56331.0		0011
112687	24	56343.0		1100
112691	4	56345.0		0010
112741	50	56370.0		11001
112757	16	56378.0		1000
112759	2	56379.0		0001
112771	12	56385.0		0110
112787	16	56393.0		1000
112799	12	56399.0		0110
112807	8	56403.0		0100
112831	24	56415.0		1100
112843	12	56421.0		0110
112859	16	56429.0		1000
112877	18	56438.0		1001
112901	24	56450.0		1100
112909	8	56454.0		0100
112913	4	56456.0		0010
112919	6	56459.0		0011
112921	2	56460.0		0001
112927	6	56463.0		0011
112939	12	56469.0		0110
112951	12	56475.0		0110
112967	16	56483.0		1000
112979	12	56489.0		0110
112997	18	56498.0		1001
113011	14	56505.0		0111
113017	6	56508.0		0011
113021	4	56510.0		0010
113023	2	56511.0		0001
113027	4	56513.0		0010
113039	12	56519.0		0110
113041	2	56520.0		0001
113051	10	56525.0		0101
113063	12	56531.0		0110
113081	18	56540.0		1001
113083	2	56541.0		0001
113089	6	56544.0		0011
113093	4	56546.0		0010
113111	18	56555.0		1001
113117	6	56558.0		0011
113123	6	56561.0		0011
113131	8	56565.0		0100
113143	12	56571.0		0110
113147	4	56573.0		0010
113149	2	56574.0		0001
113153	4	56576.0		0010
113159	6	56579.0		0011
113161	2	56580.0		0001
113167	6	56583.0		0011
113171	4	56585.0		0010
113173	2	56586.0		0001
113177	4	56588.0		0010
113189	12	56594.0		0110
113209	20	56604.0		1010
113213	4	56606.0		0010
113227	14	56613.0		0111
113233	6	56616.0		0011
113279	46	56639.0		10111
113287	8	56643.0		0100
113327	40	56663.0		10100
113329	2	56664.0		0001
113341	12	56670.0		0110
113357	16	56678.0		1000
113359	2	56679.0		0001
113363	4	56681.0		0010
113371	8	56685.0		0100
113381	10	56690.0		0101
113383	2	56691.0		0001
113417	34	56708.0		10001
113437	20	56718.0		1010
113453	16	56726.0		1000
113467	14	56733.0		0111
113489	22	56744.0		1011
113497	8	56748.0		0100
113501	4	56750.0		0010
113513	12	56756.0		0110
113537	24	56768.0		1100
113539	2	56769.0		0001
113557	18	56778.0		1001
113567	10	56783.0		0101
113591	24	56795.0		1100
113621	30	56810.0		1111
113623	2	56811.0		0001
113647	24	56823.0		1100
113657	10	56828.0		0101
113683	26	56841.0		1101
113717	34	56858.0		10001
113719	2	56859.0		0001
113723	4	56861.0		0010
113731	8	56865.0		0100
113749	18	56874.0		1001
113759	10	56879.0		0101
113761	2	56880.0		0001
113777	16	56888.0		1000
113779	2	56889.0		0001
113783	4	56891.0		0010
113797	14	56898.0		0111
113809	12	56904.0		0110
113819	10	56909.0		0101
113837	18	56918.0		1001
113843	6	56921.0		0011
113891	48	56945.0		11000
113899	8	56949.0		0100
113903	4	56951.0		0010
113909	6	56954.0		0011
113921	12	56960.0		0110
113933	12	56966.0		0110
113947	14	56973.0		0111
113957	10	56978.0		0101
113963	6	56981.0		0011
113969	6	56984.0		0011
113983	14	56991.0		0111
113989	6	56994.0		0011
114001	12	57000.0		0110
114013	12	57006.0		0110
114031	18	57015.0		1001
114041	10	57020.0		0101
114043	2	57021.0		0001
114067	24	57033.0		1100
114073	6	57036.0		0011
114077	4	57038.0		0010
114083	6	57041.0		0011
114089	6	57044.0		0011
114113	24	57056.0		1100
114143	30	57071.0		1111
114157	14	57078.0		0111
114161	4	57080.0		0010
114167	6	57083.0		0011
114193	26	57096.0		1101
114197	4	57098.0		0010
114199	2	57099.0		0001
114203	4	57101.0		0010
114217	14	57108.0		0111
114221	4	57110.0		0010
114229	8	57114.0		0100
114259	30	57129.0		1111
114269	10	57134.0		0101
114277	8	57138.0		0100
114281	4	57140.0		0010
114299	18	57149.0		1001
114311	12	57155.0		0110
114319	8	57159.0		0100
114329	10	57164.0		0101
114343	14	57171.0		0111
114371	28	57185.0		1110
114377	6	57188.0		0011
114407	30	57203.0		1111
114419	12	57209.0		0110
114451	32	57225.0		10000
114467	16	57233.0		1000
114473	6	57236.0		0011
114479	6	57239.0		0011
114487	8	57243.0		0100
114493	6	57246.0		0011
114547	54	57273.0		11011
114553	6	57276.0		0011
114571	18	57285.0		1001
114577	6	57288.0		0011
114593	16	57296.0		1000
114599	6	57299.0		0011
114601	2	57300.0		0001
114613	12	57306.0		0110
114617	4	57308.0		0010
114641	24	57320.0		1100
114643	2	57321.0		0001
114649	6	57324.0		0011
114659	10	57329.0		0101
114661	2	57330.0		0001
114671	10	57335.0		0101
114679	8	57339.0		0100
114689	10	57344.0		0101
114691	2	57345.0		0001
114713	22	57356.0		1011
114743	30	57371.0		1111
114749	6	57374.0		0011
114757	8	57378.0		0100
114761	4	57380.0		0010
114769	8	57384.0		0100
114773	4	57386.0		0010
114781	8	57390.0		0100
114797	16	57398.0		1000
114799	2	57399.0		0001
114809	10	57404.0		0101
114827	18	57413.0		1001
114833	6	57416.0		0011
114847	14	57423.0		0111
114859	12	57429.0		0110
114883	24	57441.0		1100
114889	6	57444.0		0011
114901	12	57450.0		0110
114913	12	57456.0		0110
114941	28	57470.0		1110
114967	26	57483.0		1101
114973	6	57486.0		0011
114997	24	57498.0		1100
115001	4	57500.0		0010
115013	12	57506.0		0110
115019	6	57509.0		0011
115021	2	57510.0		0001
115057	36	57528.0		10010
115061	4	57530.0		0010
115067	6	57533.0		0011
115079	12	57539.0		0110
115099	20	57549.0		1010
115117	18	57558.0		1001
115123	6	57561.0		0011
115127	4	57563.0		0010
115133	6	57566.0		0011
115151	18	57575.0		1001
115153	2	57576.0		0001
115163	10	57581.0		0101
115183	20	57591.0		1010
115201	18	57600.0		1001
115211	10	57605.0		0101
115223	12	57611.0		0110
115237	14	57618.0		0111
115249	12	57624.0		0110
115259	10	57629.0		0101
115279	20	57639.0		1010
115301	22	57650.0		1011
115303	2	57651.0		0001
115309	6	57654.0		0011
115319	10	57659.0		0101
115321	2	57660.0		0001
115327	6	57663.0		0011
115331	4	57665.0		0010
115337	6	57668.0		0011
115343	6	57671.0		0011
115361	18	57680.0		1001
115363	2	57681.0		0001
115399	36	57699.0		10010
115421	22	57710.0		1011
115429	8	57714.0		0100
115459	30	57729.0		1111
115469	10	57734.0		0101
115471	2	57735.0		0001
115499	28	57749.0		1110
115513	14	57756.0		0111
115523	10	57761.0		0101
115547	24	57773.0		1100
115553	6	57776.0		0011
115561	8	57780.0		0100
115571	10	57785.0		0101
115589	18	57794.0		1001
115597	8	57798.0		0100
115601	4	57800.0		0010
115603	2	57801.0		0001
115613	10	57806.0		0101
115631	18	57815.0		1001
115637	6	57818.0		0011
115657	20	57828.0		1010
115663	6	57831.0		0011
115679	16	57839.0		1000
115693	14	57846.0		0111
115727	34	57863.0		10001
115733	6	57866.0		0011
115741	8	57870.0		0100
115751	10	57875.0		0101
115757	6	57878.0		0011
115763	6	57881.0		0011
115769	6	57884.0		0011
115771	2	57885.0		0001
115777	6	57888.0		0011
115781	4	57890.0		0010
115783	2	57891.0		0001
115793	10	57896.0		0101
115807	14	57903.0		0111
115811	4	57905.0		0010
115823	12	57911.0		0110
115831	8	57915.0		0100
115837	6	57918.0		0011
115849	12	57924.0		0110
115853	4	57926.0		0010
115859	6	57929.0		0011
115861	2	57930.0		0001
115873	12	57936.0		0110
115877	4	57938.0		0010
115879	2	57939.0		0001
115883	4	57941.0		0010
115891	8	57945.0		0100
115901	10	57950.0		0101
115903	2	57951.0		0001
115931	28	57965.0		1110
115933	2	57966.0		0001
115963	30	57981.0		1111
115979	16	57989.0		1000
115981	2	57990.0		0001
115987	6	57993.0		0011
116009	22	58004.0		1011
116027	18	58013.0		1001
116041	14	58020.0		0111
116047	6	58023.0		0011
116089	42	58044.0		10101
116099	10	58049.0		0101
116101	2	58050.0		0001
116107	6	58053.0		0011
116113	6	58056.0		0011
116131	18	58065.0		1001
116141	10	58070.0		0101
116159	18	58079.0		1001
116167	8	58083.0		0100
116177	10	58088.0		0101
116189	12	58094.0		0110
116191	2	58095.0		0001
116201	10	58100.0		0101
116239	38	58119.0		10011
116243	4	58121.0		0010
116257	14	58128.0		0111
116269	12	58134.0		0110
116273	4	58136.0		0010
116279	6	58139.0		0011
116293	14	58146.0		0111
116329	36	58164.0		10010
116341	12	58170.0		0110
116351	10	58175.0		0101
116359	8	58179.0		0100
116371	12	58185.0		0110
116381	10	58190.0		0101
116387	6	58193.0		0011
116411	24	58205.0		1100
116423	12	58211.0		0110
116437	14	58218.0		0111
116443	6	58221.0		0011
116447	4	58223.0		0010
116461	14	58230.0		0111
116471	10	58235.0		0101
116483	12	58241.0		0110
116491	8	58245.0		0100
116507	16	58253.0		1000
116531	24	58265.0		1100
116533	2	58266.0		0001
116537	4	58268.0		0010
116539	2	58269.0		0001
116549	10	58274.0		0101
116579	30	58289.0		1111
116593	14	58296.0		0111
116639	46	58319.0		10111
116657	18	58328.0		1001
116663	6	58331.0		0011
116681	18	58340.0		1001
116687	6	58343.0		0011
116689	2	58344.0		0001
116707	18	58353.0		1001
116719	12	58359.0		0110
116731	12	58365.0		0110
116741	10	58370.0		0101
116747	6	58373.0		0011
116789	42	58394.0		10101
116791	2	58395.0		0001
116797	6	58398.0		0011
116803	6	58401.0		0011
116819	16	58409.0		1000
116827	8	58413.0		0100
116833	6	58416.0		0011
116849	16	58424.0		1000
116867	18	58433.0		1001
116881	14	58440.0		0111
116903	22	58451.0		1011
116911	8	58455.0		0100
116923	12	58461.0		0110
116927	4	58463.0		0010
116929	2	58464.0		0001
116933	4	58466.0		0010
116953	20	58476.0		1010
116959	6	58479.0		0011
116969	10	58484.0		0101
116981	12	58490.0		0110
116989	8	58494.0		0100
116993	4	58496.0		0010
117017	24	58508.0		1100
117023	6	58511.0		0011
117037	14	58518.0		0111
117041	4	58520.0		0010
117043	2	58521.0		0001
117053	10	58526.0		0101
117071	18	58535.0		1001
117101	30	58550.0		1111
117109	8	58554.0		0100
117119	10	58559.0		0101
117127	8	58563.0		0100
117133	6	58566.0		0011
117163	30	58581.0		1111
117167	4	58583.0		0010
117191	24	58595.0		1100
117193	2	58596.0		0001
117203	10	58601.0		0101
117209	6	58604.0		0011
117223	14	58611.0		0111
117239	16	58619.0		1000
117241	2	58620.0		0001
117251	10	58625.0		0101
117259	8	58629.0		0100
117269	10	58634.0		0101
117281	12	58640.0		0110
117307	26	58653.0		1101
117319	12	58659.0		0110
117329	10	58664.0		0101
117331	2	58665.0		0001
117353	22	58676.0		1011
117361	8	58680.0		0100
117371	10	58685.0		0101
117373	2	58686.0		0001
117389	16	58694.0		1000
117413	24	58706.0		1100
117427	14	58713.0		0111
117431	4	58715.0		0010
117437	6	58718.0		0011
117443	6	58721.0		0011
117497	54	58748.0		11011
117499	2	58749.0		0001
117503	4	58751.0		0010
117511	8	58755.0		0100
117517	6	58758.0		0011
117529	12	58764.0		0110
117539	10	58769.0		0101
117541	2	58770.0		0001
117563	22	58781.0		1011
117571	8	58785.0		0100
117577	6	58788.0		0011
117617	40	58808.0		10100
117619	2	58809.0		0001
117643	24	58821.0		1100
117659	16	58829.0		1000
117671	12	58835.0		0110
117673	2	58836.0		0001
117679	6	58839.0		0011
117701	22	58850.0		1011
117703	2	58851.0		0001
117709	6	58854.0		0011
117721	12	58860.0		0110
117727	6	58863.0		0011
117731	4	58865.0		0010
117751	20	58875.0		1010
117757	6	58878.0		0011
117763	6	58881.0		0011
117773	10	58886.0		0101
117779	6	58889.0		0011
117787	8	58893.0		0100
117797	10	58898.0		0101
117809	12	58904.0		0110
117811	2	58905.0		0001
117833	22	58916.0		1011
